season,episode,episode_name,character,num_speaking_parts,num_words
6,17,The Delivery (Parts 1&2),Jim,134,380
6,17,The Delivery (Parts 1&2),Kathy,3,16
6,17,The Delivery (Parts 1&2),Kelly,3,40
6,17,The Delivery (Parts 1&2),Kevin,29,123
6,17,The Delivery (Parts 1&2),Meredith,6,27
6,17,The Delivery (Parts 1&2),Michael,117,454
6,17,The Delivery (Parts 1&2),Nick,2,29
6,17,The Delivery (Parts 1&2),Nurse,19,115
6,17,The Delivery (Parts 1&2),Oscar,3,27
6,17,The Delivery (Parts 1&2),Pam,126,357
6,17,The Delivery (Parts 1&2),Phyllis,6,43
6,17,The Delivery (Parts 1&2),Policeman,2,15
6,17,The Delivery (Parts 1&2),Ryan,2,23
6,17,The Delivery (Parts 1&2),Stanley,3,23
6,17,The Delivery (Parts 1&2),Toby,1,3
6,19,St. Patrick's Day,Andy,24,142
6,19,St. Patrick's Day,Angela,3,29
6,19,St. Patrick's Day,D,1,13
6,19,St. Patrick's Day,Daryl,13,102
6,19,St. Patrick's Day,Dwight,29,203
6,19,St. Patrick's Day,Erin,20,106
6,19,St. Patrick's Day,Gabe,3,58
6,19,St. Patrick's Day,Jim,40,127
6,19,St. Patrick's Day,Jo,53,298
6,19,St. Patrick's Day,Kelly,3,24
6,19,St. Patrick's Day,Kevin,3,34
6,19,St. Patrick's Day,Meredith,4,31
6,19,St. Patrick's Day,Michael,52,315
6,19,St. Patrick's Day,Night cleaning crew,1,2
6,19,St. Patrick's Day,Oscar,4,28
6,19,St. Patrick's Day,Pam,1,22
6,19,St. Patrick's Day,Phyllis,1,1
6,19,St. Patrick's Day,Reid,5,33
6,19,St. Patrick's Day,Ryan,3,20
6,19,St. Patrick's Day,Stanley,1,1
6,19,St. Patrick's Day,Todd Packer,6,48
6,19,St. Patrick's Day,Warehouse guy 1,3,13
6,19,St. Patrick's Day,Warehouse guy 2,1,3
6,20,New Leads,Andy,15,93
6,20,New Leads,Angela,6,64
6,20,New Leads,Darryl,9,58
6,20,New Leads,Dwight,43,229
6,20,New Leads,Erin,7,33
6,20,New Leads,Gabe,7,46
6,20,New Leads,Jim,51,227
6,20,New Leads,Kelly,8,58
6,20,New Leads,Kevin,8,42
6,20,New Leads,Meredith,3,15
6,20,New Leads,Michael,85,408
6,20,New Leads,Miichael,1,2
6,20,New Leads,Oscar,1,9
6,20,New Leads,Pam,3,24
6,20,New Leads,Phyllis,18,131
6,20,New Leads,Ryan,3,13
6,20,New Leads,Stanley,11,58
6,20,New Leads,Toby,2,32
6,21,Happy Hour,Andy,35,185
6,21,Happy Hour,Angela,17,83
6,21,Happy Hour,Bar Manager,22,103
6,21,Happy Hour,Bouncer,1,4
6,21,Happy Hour,Creed,1,3
6,21,Happy Hour,Darryl,10,96
6,21,Happy Hour,Dwight,34,153
6,21,Happy Hour,Erin,16,54
6,21,Happy Hour,Everyone,1,2
6,21,Happy Hour,Girl at table,2,3
6,21,Happy Hour,Hide,2,51
6,21,Happy Hour,Isabel,18,72
6,21,Happy Hour,Jim,33,134
6,21,Happy Hour,Julie,12,54
6,21,Happy Hour,Kelly,4,25
6,21,Happy Hour,Kevin,7,33
6,21,Happy Hour,Matt,5,28
6,21,Happy Hour,Meredith,1,6
6,21,Happy Hour,Michael,74,287
6,21,Happy Hour,Oscar,20,94
6,21,Happy Hour,Pam,31,107
6,21,Happy Hour,Phyllis,6,44
6,21,Happy Hour,Ryan,5,31
6,21,Happy Hour,Stanley,1,2
6,21,Happy Hour,Warehouse Guy,1,3
6,22,Secretary's Day,Andy,25,221
6,22,Secretary's Day,Angela,5,43
6,22,Secretary's Day,Cookie Monster,3,36
6,22,Secretary's Day,Darryl,3,17
6,22,Secretary's Day,Dwight,16,124
6,22,Secretary's Day,Dwight.,1,2
6,22,Secretary's Day,Erin,49,211
6,22,Secretary's Day,Gabe,23,197
6,22,Secretary's Day,Hayworth's waiter,4,18
6,22,Secretary's Day,Jim,8,78
6,22,Secretary's Day,Kelly,5,25
6,22,Secretary's Day,Kevin,20,116
6,22,Secretary's Day,Meredith,9,34
6,22,Secretary's Day,Michael,46,245
6,22,Secretary's Day,Oscar,6,33
6,22,Secretary's Day,Oscar's voice from the computer,1,22
6,22,Secretary's Day,Pam,28,130
6,22,Secretary's Day,Phyllis,3,10
6,22,Secretary's Day,Ryan,5,26
6,22,Secretary's Day,Toby,3,43
6,23,Body Language,All,1,1
6,23,Body Language,Andy,3,50
6,23,Body Language,Angela,3,11
6,23,Body Language,Creed,1,7
6,23,Body Language,Darryl,4,40
6,23,Body Language,Donna,38,136
6,23,Body Language,Dwight,45,313
6,23,Body Language,Erin,9,58
6,23,Body Language,Gabe,15,129
6,23,Body Language,Hide,2,13
6,23,Body Language,Jim,37,145
6,23,Body Language,Kelly,28,178
6,23,Body Language,Kevin,8,53
6,23,Body Language,Michael,85,375
6,23,Body Language,Mihael,1,4
6,23,Body Language,Oscar,9,96
6,23,Body Language,Pam,27,158
6,23,Body Language,Phyllis,4,43
6,23,Body Language,Ryan,4,37
6,23,Body Language,Stanley,2,22
6,24,The Cover,Andy,30,176
6,24,The Cover,Creed,2,38
6,24,The Cover,Darryl,26,167
6,24,The Cover,Donna,36,119
6,24,The Cover,Dwight,38,244
6,24,The Cover,Erin,3,14
6,24,The Cover,Gabe,4,81
6,24,The Cover,Glen,1,6
6,24,The Cover,Gym instructor,2,15
6,24,The Cover,Gym Instructor,1,12
6,24,The Cover,Jim,14,92
6,24,The Cover,Kelly,7,55
6,24,The Cover,Meredith,1,16
6,24,The Cover,Michael,92,353
6,24,The Cover,Old lady,1,9
6,24,The Cover,Oscar,1,6
6,24,The Cover,Pam,42,204
6,24,The Cover,Ryan,4,41
6,24,The Cover,Stanley,3,26
6,25,The Chump,Andy,41,237
6,25,The Chump,Angela,17,98
6,25,The Chump,Creed,4,30
6,25,The Chump,Darryl,4,63
6,25,The Chump,Dwight,36,181
6,25,The Chump,Erin,11,84
6,25,The Chump,Everyone,5,6
6,25,The Chump,Gabe,6,79
6,25,The Chump,Jim,21,87
6,25,The Chump,Kelly,5,46
6,25,The Chump,Kevin,6,20
6,25,The Chump,Lawyer,11,89
6,25,The Chump,Meredith,3,26
6,25,The Chump,Michael,82,420
6,25,The Chump,Oscar,3,24
6,25,The Chump,Pam,30,164
6,25,The Chump,Phyllis,8,24
6,25,The Chump,Reporter,3,19
6,25,The Chump,Ryan,11,71
6,25,The Chump,Shane,11,45
6,25,The Chump,Stanley,2,22
6,25,The Chump,Toby,5,37
6,26,Whistleblower,Andy,17,128
6,26,Whistleblower,Angela,4,43
6,26,Whistleblower,Creed,2,23
6,26,Whistleblower,Darryl,6,46
6,26,Whistleblower,David Wallace,1,29
6,26,Whistleblower,Dwight,19,176
6,26,Whistleblower,Erin,4,24
6,26,Whistleblower,Gabe,5,50
6,26,Whistleblower,Hank,1,14
6,26,Whistleblower,Jim,13,66
6,26,Whistleblower,Jo,43,291
6,26,Whistleblower,Kelly,5,59
6,26,Whistleblower,Kevin,7,32
6,26,Whistleblower,Michael,67,368
6,26,Whistleblower,Nick,11,132
6,26,Whistleblower,Oscar,2,19
6,26,Whistleblower,Pam,17,105
6,26,Whistleblower,Phyllis,5,34
6,26,Whistleblower,Realtor,4,36
6,26,Whistleblower,Ryan,2,51
6,26,Whistleblower,Stanley,2,9
6,26,Whistleblower,Toby,7,27
6,26,Whistleblower,Todd Packer,1,15
7,1,Nepotism,All,2,2
7,1,Nepotism,Andy,16,119
7,1,Nepotism,Angela,3,29
7,1,Nepotism,Both,2,5
7,1,Nepotism,Creed,4,52
7,1,Nepotism,Darryl,5,52
7,1,Nepotism,Dwight,21,148
7,1,Nepotism,Erin,7,68
7,1,Nepotism,Gabe,11,101
7,1,Nepotism,Jim,22,159
7,1,Nepotism,Jo,7,90
7,1,Nepotism,Kelly,5,73
7,1,Nepotism,Kevin,5,37
7,1,Nepotism,Luke,18,94
7,1,Nepotism,Meredith,3,13
7,1,Nepotism,Michael,57,375
7,1,Nepotism,Oscar,8,70
7,1,Nepotism,Pam,25,133
7,1,Nepotism,Phyllis,7,56
7,1,Nepotism,Ryan,3,17
7,1,Nepotism,Stanley,5,16
7,1,Nepotism,Toby,3,21
7,2,Counseling,Andy,12,102
7,2,Counseling,Angel,1,8
7,2,Counseling,Angela,3,12
7,2,Counseling,Creed,1,6
7,2,Counseling,Darryl,4,32
7,2,Counseling,Dwight,48,278
7,2,Counseling,Erin,4,39
7,2,Counseling,Gabe,17,111
7,2,Counseling,Jim,34,147
7,2,Counseling,Kelly,6,41
7,2,Counseling,Michael,31,284
7,2,Counseling,Mose,2,3
7,2,Counseling,Oscar,7,19
7,2,Counseling,Pam,39,223
7,2,Counseling,Phyllis,3,26
7,2,Counseling,Ryan,3,15
7,2,Counseling,Salesman,10,53
7,2,Counseling,Stanley,3,23
7,2,Counseling,Toby,35,190
7,2,Counseling,Window treatment guy,3,23
7,3,Andy's Play,All,2,2
7,3,Andy's Play,Andy,48,265
7,3,Andy's Play,Angela,16,115
7,3,Andy's Play,Creed,2,30
7,3,Andy's Play,Darryl,11,67
7,3,Andy's Play,Dwight,17,109
7,3,Andy's Play,Erin,19,145
7,3,Andy's Play,Jim,19,92
7,3,Andy's Play,Kelly,2,5
7,3,Andy's Play,Meredith,1,1
7,3,Andy's Play,Michael,43,255
7,3,Andy's Play,Oscar,1,6
7,3,Andy's Play,Pam,17,125
7,3,Andy's Play,Phyllis,4,19
7,3,Andy's Play,Shelby,8,34
7,3,Andy's Play,Stanley,2,14
7,3,Andy's Play,Sweeney Todd,14,77
7,3,Andy's Play,Usher,2,23
7,4,s*x Ed,Andy,40,245
7,4,s*x Ed,Angela,2,17
7,4,s*x Ed,Astrid,3,8
7,4,s*x Ed,Carrol,1,19
7,4,s*x Ed,Carroll,14,82
7,4,s*x Ed,Creed,2,7
7,4,s*x Ed,Darryl,8,88
7,4,s*x Ed,Donna,7,31
7,4,s*x Ed,Dwight,40,267
7,4,s*x Ed,Employees except Dwight,1,1
7,4,s*x Ed,Erin,4,11
7,4,s*x Ed,Gabe,3,52
7,4,s*x Ed,Helene,4,41
7,4,s*x Ed,Holly,16,90
7,4,s*x Ed,Jan,16,148
7,4,s*x Ed,Jim,4,18
7,4,s*x Ed,Kelly,5,31
7,4,s*x Ed,Kevin,10,34
7,4,s*x Ed,Meredith,7,36
7,4,s*x Ed,Michael,87,375
7,4,s*x Ed,Michel,1,8
7,4,s*x Ed,Nate,5,20
7,4,s*x Ed,Old Woman,3,10
7,4,s*x Ed,Oscar,7,48
7,4,s*x Ed,Pam,8,57
7,4,s*x Ed,Phyllis,5,33
7,4,s*x Ed,Ryan,1,4
7,4,s*x Ed,Son,4,29
7,4,s*x Ed,Stanley,4,19
7,5,The Sting,All,4,16
7,5,The Sting,Andy,38,234
7,5,The Sting,Angela,2,6
7,5,The Sting,Creed,2,7
7,5,The Sting,Danny,40,175
7,5,The Sting,Darryl,23,98
7,5,The Sting,Dwight,56,270
7,5,The Sting,Erin,2,4
7,5,The Sting,Jim,59,188
7,5,The Sting,Kelly,3,19
7,5,The Sting,Kevin,12,62
7,5,The Sting,Meredith,15,94
7,5,The Sting,Michael,85,383
7,5,The Sting,Oscar,16,71
7,5,The Sting,Pam,10,62
7,5,The Sting,Phyllis,8,34
7,5,The Sting,Receptionist,1,4
7,5,The Sting,Ryan,3,26
7,5,The Sting,Stanley,5,22
7,5,The Sting,Steve,5,25
7,6,Costume Contest,All,1,1
7,6,Costume Contest,Andy,16,149
7,6,Costume Contest,Angela,5,68
7,6,Costume Contest,Creed,3,34
7,6,Costume Contest,Danny,28,126
7,6,Costume Contest,Darryl,26,107
7,6,Costume Contest,Dwight,14,159
7,6,Costume Contest,Erin,7,33
7,6,Costume Contest,Gabe,14,124
7,6,Costume Contest,Jim,27,191
7,6,Costume Contest,Kelly,5,46
7,6,Costume Contest,Kevin,19,119
7,6,Costume Contest,Meredith,1,6
7,6,Costume Contest,Michael,59,317
7,6,Costume Contest,Oscar,8,75
7,6,Costume Contest,Pam,24,184
7,6,Costume Contest,Phyllis,5,15
7,6,Costume Contest,Ryan,6,42
7,6,Costume Contest,Stanley,7,43
7,6,Costume Contest,Toby,4,8
7,6,Costume Contest,Todd Packer,5,32
7,7,Christening,All,1,2
7,7,Christening,Andy,25,169
7,7,Christening,Angela,8,61
7,7,Christening,Another guy,1,9
7,7,Christening,Bus driver,3,18
7,7,Christening,Carla,2,8
7,7,Christening,Church congregation,1,8
7,7,Christening,Darryl,2,17
7,7,Christening,Doug,5,48
7,7,Christening,Dwight,16,172
7,7,Christening,Erin,9,61
7,7,Christening,Female church member,1,12
7,7,Christening,Gabe,2,21
7,7,Christening,Girl,9,121
7,7,Christening,Guy,8,40
7,7,Christening,Helene,1,8
7,7,Christening,Jim,38,160
7,7,Christening,Jim's Dad,1,13
7,7,Christening,Kelly,2,16
7,7,Christening,Kevin,4,33
7,7,Christening,Lady,1,2
7,7,Christening,Male church member,3,15
7,7,Christening,Mee-Maw,1,10
7,7,Christening,MeeMaw,1,7
7,7,Christening,Michael,74,344
7,7,Christening,Oscar,2,21
7,7,Christening,Pam,33,200
7,7,Christening,Pastor,7,89
7,7,Christening,Phyllis,5,33
7,7,Christening,Radio,1,35
7,7,Christening,Ryan,6,50
7,7,Christening,Stanley,3,31
7,7,Christening,Students,1,1
7,7,Christening,Toby,3,34
7,7,Christening,Woman,3,17
7,8,Viewing Party,Andy,26,151
7,8,Viewing Party,Angela,9,48
7,8,Viewing Party,Creed,4,22
7,8,Viewing Party,Daryl,6,52
7,8,Viewing Party,Dwight,26,195
7,8,Viewing Party,Erin,42,173
7,8,Viewing Party,Gabe,18,125
7,8,Viewing Party,Jim,17,89
7,8,Viewing Party,Kelly,13,108
7,8,Viewing Party,Kevin,9,54
7,8,Viewing Party,Michael,55,311
7,8,Viewing Party,Oscar,7,44
7,8,Viewing Party,Pam,23,148
7,8,Viewing Party,Phyllis,12,73
7,8,Viewing Party,Reporter,2,15
7,8,Viewing Party,Ryan,3,50
7,8,Viewing Party,Stanley,1,1
7,8,Viewing Party,TV,1,7
7,9,WUPHF.com,Andy,10,58
7,9,WUPHF.com,Angela,19,85
7,9,WUPHF.com,Creed,3,30
7,9,WUPHF.com,Daryl,10,61
7,9,WUPHF.com,Dwight,24,201
7,9,WUPHF.com,Erin,7,36
7,9,WUPHF.com,Gabe,8,94
7,9,WUPHF.com,Guy,1,6
7,9,WUPHF.com,Jim,21,149
7,9,WUPHF.com,Jo,3,100
7,9,WUPHF.com,Kelly,5,53
7,9,WUPHF.com,Kevin,9,40
7,9,WUPHF.com,Kid,1,6
7,9,WUPHF.com,Kids,1,1
7,9,WUPHF.com,Little Girl,2,8
7,9,WUPHF.com,Man,10,72
7,9,WUPHF.com,Meridith,2,7
7,9,WUPHF.com,Michael,66,320
7,9,WUPHF.com,Micheal,1,1
7,9,WUPHF.com,Oscar,5,38
7,9,WUPHF.com,Pam,28,154
7,9,WUPHF.com,Phyliss,1,8
7,9,WUPHF.com,Phyllis,1,10
7,9,WUPHF.com,Robotic Voice,2,14
7,9,WUPHF.com,Ryan,54,279
7,9,WUPHF.com,Stanley,7,52
7,10,China,Andy,23,113
7,10,China,Angela,3,13
7,10,China,Creed,2,11
7,10,China,Darryl,13,91
7,10,China,Dwight,44,327
7,10,China,Erin,9,77
7,10,China,Gabe,1,8
7,10,China,Hank,3,22
7,10,China,Jim,27,155
7,10,China,Kelly,8,48
7,10,China,Kevin,8,38
7,10,China,Meredith,2,10
7,10,China,Michael,56,309
7,10,China,Nate,13,62
7,10,China,Oscar,25,144
7,10,China,Pam,45,252
7,10,China,Pam ,1,1
7,10,China,Passer-by,5,14
7,10,China,Phyllis,3,26
7,10,China,Ryan,7,38
7,10,China,Stanley,6,42
7,11,Classy Christmas (Parts 1&2),AJ,15,44
7,11,Classy Christmas (Parts 1&2),All,1,2
7,11,Classy Christmas (Parts 1&2),Andy,28,171
7,11,Classy Christmas (Parts 1&2),Angela,26,144
7,11,Classy Christmas (Parts 1&2),Bass Player,2,9
7,11,Classy Christmas (Parts 1&2),Creed,4,16
7,11,Classy Christmas (Parts 1&2),Darrly,1,2
7,11,Classy Christmas (Parts 1&2),Darryl,23,169
7,11,Classy Christmas (Parts 1&2),Dwight,36,212
7,11,Classy Christmas (Parts 1&2),Erin,18,88
7,11,Classy Christmas (Parts 1&2),Gabe,6,57
7,11,Classy Christmas (Parts 1&2),Holly,50,233
7,11,Classy Christmas (Parts 1&2),Jada,20,48
7,11,Classy Christmas (Parts 1&2),Jim,48,161
7,11,Classy Christmas (Parts 1&2),Justine,2,17
7,11,Classy Christmas (Parts 1&2),Kelly,14,117
7,11,Classy Christmas (Parts 1&2),Kevin,15,102
7,11,Classy Christmas (Parts 1&2),Meredith,10,58
7,11,Classy Christmas (Parts 1&2),Michael,130,558
7,11,Classy Christmas (Parts 1&2),Nate,5,29
7,11,Classy Christmas (Parts 1&2),Oscar,12,58
7,11,Classy Christmas (Parts 1&2),Pam,69,328
7,11,Classy Christmas (Parts 1&2),Phyllis,13,62
7,11,Classy Christmas (Parts 1&2),Robert,5,21
7,11,Classy Christmas (Parts 1&2),Ryan,11,83
7,11,Classy Christmas (Parts 1&2),Stanley,5,64
7,11,Classy Christmas (Parts 1&2),Toby,25,137
7,13,Ultimatum,Andy,21,133
7,13,Ultimatum,Angela,7,14
7,13,Ultimatum,Bookstore employee,2,19
7,13,Ultimatum,Creed,13,57
7,13,Ultimatum,Customer,2,2
7,13,Ultimatum,Darryl,21,137
7,13,Ultimatum,DJ,3,21
7,13,Ultimatum,Dwight,34,208
7,13,Ultimatum,Erin,21,91
7,13,Ultimatum,Gabe,2,2
7,13,Ultimatum,Holly,19,125
7,13,Ultimatum,Jim,8,30
7,13,Ultimatum,Kelly,10,42
7,13,Ultimatum,Kevin,19,97
7,13,Ultimatum,Man,3,27
7,13,Ultimatum,Member,2,5
7,13,Ultimatum,Meredith,1,8
7,13,Ultimatum,Michael,75,348
7,13,Ultimatum,Oscar,3,19
7,13,Ultimatum,Pam,31,172
7,13,Ultimatum,Phyllis,9,59
7,13,Ultimatum,Ryan,6,42
7,13,Ultimatum,Video Michael,7,39
7,14,The Seminar,Andy,50,325
7,14,The Seminar,Creed,2,36
7,14,The Seminar,Darryl,3,26
7,14,The Seminar,David,12,68
7,14,The Seminar,David Brent,1,3
7,14,The Seminar,Dwight,19,78
7,14,The Seminar,Erin,25,104
7,14,The Seminar,Gabe,7,91
7,14,The Seminar,Guy,2,23
7,14,The Seminar,Hank,2,12
7,14,The Seminar,Holly,12,60
7,14,The Seminar,Jim,23,117
7,14,The Seminar,Kelly,12,78
7,14,The Seminar,Kevin,9,84
7,14,The Seminar,Michael,36,228
7,14,The Seminar,Older guy,1,11
7,14,The Seminar,Older Woman,2,9
7,14,The Seminar,Oscar,14,74
7,14,The Seminar,Pam,18,101
7,14,The Seminar,Phyllis,3,10
7,14,The Seminar,Professor Powell,4,29
7,14,The Seminar,Ryan,8,29
7,14,The Seminar,Stanley,2,3
7,14,The Seminar,Tom,10,56
7,14,The Seminar,Younger Guy,3,38
7,15,The Search,Andy,13,40
7,15,The Search,Angela,1,14
7,15,The Search,Attendant,6,28
7,15,The Search,Cell Phone Sales Person,2,20
7,15,The Search,Darrly,1,3
7,15,The Search,Darryl,8,77
7,15,The Search,Dwight,26,176
7,15,The Search,Erin,14,93
7,15,The Search,Gabe,25,207
7,15,The Search,Guy,1,1
7,15,The Search,Helen,5,36
7,15,The Search,Holly,30,124
7,15,The Search,Hot Dog Guy,5,17
7,15,The Search,Jim,32,179
7,15,The Search,Kelly,9,76
7,15,The Search,Kevin,7,24
7,15,The Search,Meredith,3,7
7,15,The Search,Micahel,1,6
7,15,The Search,Michael,42,264
7,15,The Search,Office,1,1
7,15,The Search,Oscar,12,61
7,15,The Search,Pam,36,152
7,15,The Search,Phyllis,10,37
7,15,The Search,Ryan,6,58
7,15,The Search,Stanley,3,12
7,15,The Search,Waiter,8,34
7,16,PDA,Andy,37,154
7,16,PDA,Angela,9,45
7,16,PDA,Boom Box,1,4
7,16,PDA,Creed,1,11
7,16,PDA,Darryl,15,82
7,16,PDA,Dwight,24,134
7,16,PDA,Erin,38,125
7,16,PDA,Gabe,21,179
7,16,PDA,Hank,2,29
7,16,PDA,Holly,37,157
7,16,PDA,Jim,23,87
7,16,PDA,Kelly,1,12
7,16,PDA,Kevin,13,65
7,16,PDA,Meredith,1,6
7,16,PDA,Michael,71,301
7,16,PDA,Oscar,15,58
7,16,PDA,Pam,24,117
7,16,PDA,Phyllis,3,30
7,16,PDA,Ryan,6,65
7,16,PDA,Stanley,1,3
7,17,Threat Level Midnight,Andy,2,12
7,17,Threat Level Midnight,Billy,6,78
7,17,Threat Level Midnight,Cherokee Jack,4,22
7,17,Threat Level Midnight,Creed,1,2
7,17,Threat Level Midnight,Daryl,1,30
7,17,Threat Level Midnight,Delivery,1,8
7,17,Threat Level Midnight,Delivery Guy,1,6
7,17,Threat Level Midnight,Dwight,4,52
7,17,Threat Level Midnight,Erin,1,28
7,17,Threat Level Midnight,Goldenface,15,79
7,17,Threat Level Midnight,Helene,3,17
7,17,Threat Level Midnight,Holly,15,60
7,17,Threat Level Midnight,Hostage,1,5
7,17,Threat Level Midnight,Jan,3,23
7,17,Threat Level Midnight,Jim,6,45
7,17,Threat Level Midnight,Karen,2,19
7,17,Threat Level Midnight,Kelly,1,6
7,17,Threat Level Midnight,Kevin,4,26
7,17,Threat Level Midnight,Michael,70,350
7,17,Threat Level Midnight,Narrator,6,91
7,17,Threat Level Midnight,Oscar,2,9
7,17,Threat Level Midnight,Pam,8,81
7,17,Threat Level Midnight,President,7,66
7,17,Threat Level Midnight,Rapper,1,40
7,17,Threat Level Midnight,Ryan,2,35
7,17,Threat Level Midnight,Samuel,14,63
7,17,Threat Level Midnight,Todd Packer,1,12
7,18,Todd Packer,Andy,29,230
7,18,Todd Packer,Angela,1,2
7,18,Todd Packer,Daryl,4,38
7,18,Todd Packer,Dwight,41,249
7,18,Todd Packer,Erin,10,90
7,18,Todd Packer,Gabe,1,4
7,18,Todd Packer,Holly,32,126
7,18,Todd Packer,Holy,1,7
7,18,Todd Packer,Jim,37,193
7,18,Todd Packer,Kelly,3,31
7,18,Todd Packer,Kevin,13,90
7,18,Todd Packer,Meredith,3,37
7,18,Todd Packer,Michael,57,294
7,18,Todd Packer,Oscar,1,24
7,18,Todd Packer,Pam,36,157
7,18,Todd Packer,Phyllis,1,10
7,18,Todd Packer,Ryan,4,24
7,18,Todd Packer,Stanley,1,9
7,18,Todd Packer,Todd,37,245
7,19,Garage Sale,Andy,17,80
7,19,Garage Sale,Angela,1,4
7,19,Garage Sale,Darryl,10,64
7,19,Garage Sale,Dwight,31,214
7,19,Garage Sale,Gabe,1,4
7,19,Garage Sale,Holly,47,140
7,19,Garage Sale,Holly's Dad,5,20
7,19,Garage Sale,Holly's Mom,4,23
7,19,Garage Sale,Jim,24,140
7,19,Garage Sale,Kelly,3,30
7,19,Garage Sale,Kevin,18,88
7,19,Garage Sale,Lady,1,7
7,19,Garage Sale,Meredith,3,7
7,19,Garage Sale,Micahel,1,5
7,19,Garage Sale,Michael,72,344
7,19,Garage Sale,Oscar,7,59
7,19,Garage Sale,Pam,32,181
7,19,Garage Sale,Phyllis,3,54
7,19,Garage Sale,Ryan,9,86
7,19,Garage Sale,Stanley,1,3
7,20,Training Day,Andy,11,101
7,20,Training Day,Angela,4,42
7,20,Training Day,Darryl,8,48
7,20,Training Day,Darryl's sister,1,1
7,20,Training Day,Deangelo,77,384
7,20,Training Day,Denagelo,1,2
7,20,Training Day,Dwight,10,89
7,20,Training Day,Erin,10,53
7,20,Training Day,Gabe,4,58
7,20,Training Day,Jim,10,74
7,20,Training Day,Kelly,5,35
7,20,Training Day,Kevin,4,27
7,20,Training Day,Meredith,1,4
7,20,Training Day,Micahel,1,14
7,20,Training Day,Michael,67,313
7,20,Training Day,Oscar,5,52
7,20,Training Day,Pam,8,56
7,20,Training Day,Phyllis,2,8
7,20,Training Day,Ryan,1,5
7,20,Training Day,Stanley,3,17
7,20,Training Day,Waiter,1,6
7,21,Michael's Last Dundies,All,4,22
7,21,Michael's Last Dundies,Andy,4,42
7,21,Michael's Last Dundies,Angela,1,11
7,21,Michael's Last Dundies,Audience,1,1
7,21,Michael's Last Dundies,Creed,1,5
7,21,Michael's Last Dundies,Darryl,2,18
7,21,Michael's Last Dundies,DeAngelo,54,283
7,21,Michael's Last Dundies,Dwight,12,114
7,21,Michael's Last Dundies,Erin,12,93
7,21,Michael's Last Dundies,Gabe,2,24
7,21,Michael's Last Dundies,Jim,22,110
7,21,Michael's Last Dundies,Kevin,6,32
7,21,Michael's Last Dundies,Manager,3,15
7,21,Michael's Last Dundies,Meredith,6,44
7,21,Michael's Last Dundies,Michael,82,408
7,21,Michael's Last Dundies,Michael ,1,1
7,21,Michael's Last Dundies,Oscar,5,33
7,21,Michael's Last Dundies,Pam,15,91
7,21,Michael's Last Dundies,Phyllis,2,17
7,21,Michael's Last Dundies,Ryan,6,63
7,21,Michael's Last Dundies,Stanley,3,18
7,21,Michael's Last Dundies,Toby,2,49
7,21,Michael's Last Dundies,Together,1,2
7,21,Michael's Last Dundies,Women,1,7
7,22,"Goodbye, Michael",abe,1,18
7,22,"Goodbye, Michael",Andy,24,115
7,22,"Goodbye, Michael",Angela,12,69
7,22,"Goodbye, Michael",Client,1,2
7,22,"Goodbye, Michael",Creed,2,7
7,22,"Goodbye, Michael",Darryl,3,30
7,22,"Goodbye, Michael",DeAgnelo,1,4
7,22,"Goodbye, Michael",DeAngelo,25,232
7,22,"Goodbye, Michael",Dwight,14,124
7,22,"Goodbye, Michael",Erin,12,61
7,22,"Goodbye, Michael",Gabe,10,78
7,22,"Goodbye, Michael",Holly,6,43
7,22,"Goodbye, Michael",Jim,18,99
7,22,"Goodbye, Michael",Kelly,3,30
7,22,"Goodbye, Michael",Kevin,11,35
7,22,"Goodbye, Michael",Meredith,6,53
7,22,"Goodbye, Michael",Michael,115,488
7,22,"Goodbye, Michael",Oscar,6,28
7,22,"Goodbye, Michael",Pam,19,106
7,22,"Goodbye, Michael",Phyllis,18,108
7,22,"Goodbye, Michael",Rory,2,20
7,22,"Goodbye, Michael",Ryan,3,6
7,22,"Goodbye, Michael",Stanley,7,21
7,22,"Goodbye, Michael",Toby,5,40
7,22,"Goodbye, Michael",Warehouse Guy,1,1
7,23,The Inner Circle,Andy,9,141
7,23,The Inner Circle,Angela,4,45
7,23,The Inner Circle,Darryl,8,35
7,23,The Inner Circle,Deangelo,90,450
7,23,The Inner Circle,Dwight,20,112
7,23,The Inner Circle,Erin,3,8
7,23,The Inner Circle,Gabe,8,45
7,23,The Inner Circle,Jim,40,180
7,23,The Inner Circle,Jordan,9,37
7,23,The Inner Circle,Kelly,15,105
7,23,The Inner Circle,Kevin,13,73
7,23,The Inner Circle,Oscar,2,12
7,23,The Inner Circle,Pam,24,167
7,23,The Inner Circle,Phyllis,4,22
7,23,The Inner Circle,Ryan,15,131
7,23,The Inner Circle,Toby,1,1
7,24,"Dwight K. Schrute, (Acting) Manager",All,2,23
7,24,"Dwight K. Schrute, (Acting) Manager",All but Oscar,1,2
7,24,"Dwight K. Schrute, (Acting) Manager",Andy,26,130
7,24,"Dwight K. Schrute, (Acting) Manager",Angela,11,34
7,24,"Dwight K. Schrute, (Acting) Manager",Creed,2,13
7,24,"Dwight K. Schrute, (Acting) Manager",Darryl,5,33
7,24,"Dwight K. Schrute, (Acting) Manager",Dwight,72,407
7,24,"Dwight K. Schrute, (Acting) Manager",Erin,13,63
7,24,"Dwight K. Schrute, (Acting) Manager",Gabe,20,135
