season,week,game_type,quarter,quarter_type,home_team,home_full_name,home_division,home_conference,away_team,away_full_name,away_division,away_conference,home_team_score,away_team_score
2018,17,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,PHI,Philadelphia Eagles,East,NFC,0,24
2018,17,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,14,3
2018,17,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,31,10
2018,17,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,45,17
2018,17,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,SF,San Francisco 49ers,West,NFC,48,32
2018,18,Post season,1,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,0,14
2018,18,Post season,2,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,0,21
2018,18,Post season,3,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,0,21
2018,18,Post season,4,Regulation,HOU,Houston Texans,South,AFC,IND,Indianapolis Colts,South,AFC,7,21
2018,18,Post season,1,Regulation,BAL,Baltimore Ravens,North,AFC,LAC,Los Angeles Chargers,West,AFC,0,6
2018,18,Post season,2,Regulation,BAL,Baltimore Ravens,North,AFC,LAC,Los Angeles Chargers,West,AFC,0,12
2018,18,Post season,3,Regulation,BAL,Baltimore Ravens,North,AFC,LAC,Los Angeles Chargers,West,AFC,3,12
2018,18,Post season,4,Regulation,BAL,Baltimore Ravens,North,AFC,LAC,Los Angeles Chargers,West,AFC,17,23
2018,18,Post season,1,Regulation,CHI,Chicago Bears,North,NFC,PHI,Philadelphia Eagles,East,NFC,0,3
2018,18,Post season,2,Regulation,CHI,Chicago Bears,North,NFC,PHI,Philadelphia Eagles,East,NFC,6,3
2018,18,Post season,3,Regulation,CHI,Chicago Bears,North,NFC,PHI,Philadelphia Eagles,East,NFC,6,10
2018,18,Post season,4,Regulation,CHI,Chicago Bears,North,NFC,PHI,Philadelphia Eagles,East,NFC,15,16
2018,18,Post season,1,Regulation,DAL,Dallas Cowboys,East,NFC,SEA,Seattle Seahawks,West,NFC,3,0
2018,18,Post season,2,Regulation,DAL,Dallas Cowboys,East,NFC,SEA,Seattle Seahawks,West,NFC,10,6
2018,18,Post season,3,Regulation,DAL,Dallas Cowboys,East,NFC,SEA,Seattle Seahawks,West,NFC,10,14
2018,18,Post season,4,Regulation,DAL,Dallas Cowboys,East,NFC,SEA,Seattle Seahawks,West,NFC,24,22
2018,19,Post season,1,Regulation,LA,Los Angeles Rams,West,NFC,DAL,Dallas Cowboys,East,NFC,3,7
2018,19,Post season,2,Regulation,LA,Los Angeles Rams,West,NFC,DAL,Dallas Cowboys,East,NFC,20,7
2018,19,Post season,3,Regulation,LA,Los Angeles Rams,West,NFC,DAL,Dallas Cowboys,East,NFC,23,15
2018,19,Post season,4,Regulation,LA,Los Angeles Rams,West,NFC,DAL,Dallas Cowboys,East,NFC,30,22
2018,19,Post season,1,Regulation,KC,Kansas City Chiefs,West,AFC,IND,Indianapolis Colts,South,AFC,14,0
2018,19,Post season,2,Regulation,KC,Kansas City Chiefs,West,AFC,IND,Indianapolis Colts,South,AFC,24,7
2018,19,Post season,3,Regulation,KC,Kansas City Chiefs,West,AFC,IND,Indianapolis Colts,South,AFC,24,7
2018,19,Post season,4,Regulation,KC,Kansas City Chiefs,West,AFC,IND,Indianapolis Colts,South,AFC,31,13
2018,19,Post season,1,Regulation,NE,New England Patriots,East,AFC,LAC,Los Angeles Chargers,West,AFC,14,7
2018,19,Post season,2,Regulation,NE,New England Patriots,East,AFC,LAC,Los Angeles Chargers,West,AFC,35,7
2018,19,Post season,3,Regulation,NE,New England Patriots,East,AFC,LAC,Los Angeles Chargers,West,AFC,38,14
2018,19,Post season,4,Regulation,NE,New England Patriots,East,AFC,LAC,Los Angeles Chargers,West,AFC,41,28
2018,19,Post season,1,Regulation,NO,New Orleans Saints,South,NFC,PHI,Philadelphia Eagles,East,NFC,0,14
2018,19,Post season,2,Regulation,NO,New Orleans Saints,South,NFC,PHI,Philadelphia Eagles,East,NFC,10,14
2018,19,Post season,3,Regulation,NO,New Orleans Saints,South,NFC,PHI,Philadelphia Eagles,East,NFC,17,14
2018,19,Post season,4,Regulation,NO,New Orleans Saints,South,NFC,PHI,Philadelphia Eagles,East,NFC,20,14
2018,20,Post season,1,Regulation,NO,New Orleans Saints,South,NFC,LA,Los Angeles Rams,West,NFC,13,0
2018,20,Post season,2,Regulation,NO,New Orleans Saints,South,NFC,LA,Los Angeles Rams,West,NFC,13,10
2018,20,Post season,3,Regulation,NO,New Orleans Saints,South,NFC,LA,Los Angeles Rams,West,NFC,20,17
2018,20,Post season,4,Regulation,NO,New Orleans Saints,South,NFC,LA,Los Angeles Rams,West,NFC,23,23
2018,20,Post season,5,Overtime,NO,New Orleans Saints,South,NFC,LA,Los Angeles Rams,West,NFC,23,26
2018,20,Post season,1,Regulation,KC,Kansas City Chiefs,West,AFC,NE,New England Patriots,East,AFC,0,7
2018,20,Post season,2,Regulation,KC,Kansas City Chiefs,West,AFC,NE,New England Patriots,East,AFC,0,14
2018,20,Post season,3,Regulation,KC,Kansas City Chiefs,West,AFC,NE,New England Patriots,East,AFC,7,17
2018,20,Post season,4,Regulation,KC,Kansas City Chiefs,West,AFC,NE,New England Patriots,East,AFC,31,31
2018,20,Post season,5,Overtime,KC,Kansas City Chiefs,West,AFC,NE,New England Patriots,East,AFC,31,37
2018,21,Post season,1,Regulation,LA,Los Angeles Rams,West,NFC,NE,New England Patriots,East,AFC,0,0
2018,21,Post season,2,Regulation,LA,Los Angeles Rams,West,NFC,NE,New England Patriots,East,AFC,0,3
2018,21,Post season,3,Regulation,LA,Los Angeles Rams,West,NFC,NE,New England Patriots,East,AFC,3,3
2018,21,Post season,4,Regulation,LA,Los Angeles Rams,West,NFC,NE,New England Patriots,East,AFC,3,13
2019,1,Regular season,1,Regulation,MIN,Minnesota Vikings,North,NFC,ATL,Atlanta Falcons,South,NFC,14,0
2019,1,Regular season,2,Regulation,MIN,Minnesota Vikings,North,NFC,ATL,Atlanta Falcons,South,NFC,21,0
2019,1,Regular season,3,Regulation,MIN,Minnesota Vikings,North,NFC,ATL,Atlanta Falcons,South,NFC,28,0
2019,1,Regular season,4,Regulation,MIN,Minnesota Vikings,North,NFC,ATL,Atlanta Falcons,South,NFC,28,12
2019,1,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,BAL,Baltimore Ravens,North,AFC,0,21
2019,1,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,BAL,Baltimore Ravens,North,AFC,10,42
2019,1,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,BAL,Baltimore Ravens,North,AFC,10,52
2019,1,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,BAL,Baltimore Ravens,North,AFC,10,59
2019,1,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,6,0
2019,1,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,6,0
2019,1,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,16,3
2019,1,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,BUF,Buffalo Bills,East,AFC,16,17
2019,1,Regular season,1,Regulation,SEA,Seattle Seahawks,West,NFC,CIN,Cincinnati Bengals,North,AFC,0,3
2019,1,Regular season,2,Regulation,SEA,Seattle Seahawks,West,NFC,CIN,Cincinnati Bengals,North,AFC,14,17
2019,1,Regular season,3,Regulation,SEA,Seattle Seahawks,West,NFC,CIN,Cincinnati Bengals,North,AFC,14,17
2019,1,Regular season,4,Regulation,SEA,Seattle Seahawks,West,NFC,CIN,Cincinnati Bengals,North,AFC,21,20
2019,1,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,7,0
2019,1,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,14,0
2019,1,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,14,6
2019,1,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,DEN,Denver Broncos,West,AFC,24,16
2019,1,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,DET,Detroit Lions,North,NFC,0,0
2019,1,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,DET,Detroit Lions,North,NFC,3,17
2019,1,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,DET,Detroit Lions,North,NFC,6,17
2019,1,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,DET,Detroit Lions,North,NFC,24,24
2019,1,Regular season,5,Overtime,ARI,Arizona Cardinals,West,NFC,DET,Detroit Lions,North,NFC,27,27
2019,1,Regular season,1,Regulation,CHI,Chicago Bears,North,NFC,GB,Green Bay Packers,North,NFC,3,0
2019,1,Regular season,2,Regulation,CHI,Chicago Bears,North,NFC,GB,Green Bay Packers,North,NFC,3,7
2019,1,Regular season,3,Regulation,CHI,Chicago Bears,North,NFC,GB,Green Bay Packers,North,NFC,3,7
2019,1,Regular season,4,Regulation,CHI,Chicago Bears,North,NFC,GB,Green Bay Packers,North,NFC,3,10
2019,1,Regular season,1,Regulation,NO,New Orleans Saints,South,NFC,HOU,Houston Texans,South,AFC,0,0
2019,1,Regular season,2,Regulation,NO,New Orleans Saints,South,NFC,HOU,Houston Texans,South,AFC,3,14
2019,1,Regular season,3,Regulation,NO,New Orleans Saints,South,NFC,HOU,Houston Texans,South,AFC,17,21
2019,1,Regular season,4,Regulation,NO,New Orleans Saints,South,NFC,HOU,Houston Texans,South,AFC,30,28
2019,1,Regular season,1,Regulation,LAC,Los Angeles Chargers,West,AFC,IND,Indianapolis Colts,South,AFC,7,0
2019,1,Regular season,2,Regulation,LAC,Los Angeles Chargers,West,AFC,IND,Indianapolis Colts,South,AFC,17,6
2019,1,Regular season,3,Regulation,LAC,Los Angeles Chargers,West,AFC,IND,Indianapolis Colts,South,AFC,24,16
2019,1,Regular season,4,Regulation,LAC,Los Angeles Chargers,West,AFC,IND,Indianapolis Colts,South,AFC,24,24
2019,1,Regular season,5,Overtime,LAC,Los Angeles Chargers,West,AFC,IND,Indianapolis Colts,South,AFC,30,24
2019,1,Regular season,1,Regulation,JAX,Jacksonville Jaguars,South,AFC,KC,Kansas City Chiefs,West,AFC,7,17
2019,1,Regular season,2,Regulation,JAX,Jacksonville Jaguars,South,AFC,KC,Kansas City Chiefs,West,AFC,13,23
2019,1,Regular season,3,Regulation,JAX,Jacksonville Jaguars,South,AFC,KC,Kansas City Chiefs,West,AFC,13,30
2019,1,Regular season,4,Regulation,JAX,Jacksonville Jaguars,South,AFC,KC,Kansas City Chiefs,West,AFC,26,40
2019,1,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,LA,Los Angeles Rams,West,NFC,0,0
2019,1,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,LA,Los Angeles Rams,West,NFC,3,13
2019,1,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,LA,Los Angeles Rams,West,NFC,13,23
2019,1,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,LA,Los Angeles Rams,West,NFC,27,30
2019,1,Regular season,1,Regulation,DAL,Dallas Cowboys,East,NFC,NYG,New York Giants,East,NFC,7,7
2019,1,Regular season,2,Regulation,DAL,Dallas Cowboys,East,NFC,NYG,New York Giants,East,NFC,21,7
2019,1,Regular season,3,Regulation,DAL,Dallas Cowboys,East,NFC,NYG,New York Giants,East,NFC,35,10
2019,1,Regular season,4,Regulation,DAL,Dallas Cowboys,East,NFC,NYG,New York Giants,East,NFC,35,17
2019,1,Regular season,1,Regulation,NE,New England Patriots,East,AFC,PIT,Pittsburgh Steelers,North,AFC,7,0
2019,1,Regular season,2,Regulation,NE,New England Patriots,East,AFC,PIT,Pittsburgh Steelers,North,AFC,20,0
2019,1,Regular season,3,Regulation,NE,New England Patriots,East,AFC,PIT,Pittsburgh Steelers,North,AFC,30,3
2019,1,Regular season,4,Regulation,NE,New England Patriots,East,AFC,PIT,Pittsburgh Steelers,North,AFC,33,3
2019,1,Regular season,1,Regulation,TB,Tampa Bay Buccaneers,South,NFC,SF,San Francisco 49ers,West,NFC,0,3
2019,1,Regular season,2,Regulation,TB,Tampa Bay Buccaneers,South,NFC,SF,San Francisco 49ers,West,NFC,7,6
2019,1,Regular season,3,Regulation,TB,Tampa Bay Buccaneers,South,NFC,SF,San Francisco 49ers,West,NFC,14,20
2019,1,Regular season,4,Regulation,TB,Tampa Bay Buccaneers,South,NFC,SF,San Francisco 49ers,West,NFC,17,31
2019,1,Regular season,1,Regulation,CLE,Cleveland Browns,North,AFC,TEN,Tennesse Titans,South,AFC,6,3
2019,1,Regular season,2,Regulation,CLE,Cleveland Browns,North,AFC,TEN,Tennesse Titans,South,AFC,6,12
2019,1,Regular season,3,Regulation,CLE,Cleveland Browns,North,AFC,TEN,Tennesse Titans,South,AFC,13,22
2019,1,Regular season,4,Regulation,CLE,Cleveland Browns,North,AFC,TEN,Tennesse Titans,South,AFC,13,43
2019,1,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,WAS,Washington Commanders,East,NFC,0,10
2019,1,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,WAS,Washington Commanders,East,NFC,7,20
2019,1,Regular season,3,Regulation,PHI,Philadelphia Eagles,East,NFC,WAS,Washington Commanders,East,NFC,21,20
2019,1,Regular season,4,Regulation,PHI,Philadelphia Eagles,East,NFC,WAS,Washington Commanders,East,NFC,32,27
2019,2,Regular season,1,Regulation,BAL,Baltimore Ravens,North,AFC,ARI,Arizona Cardinals,West,NFC,7,3
2019,2,Regular season,2,Regulation,BAL,Baltimore Ravens,North,AFC,ARI,Arizona Cardinals,West,NFC,17,6
2019,2,Regular season,3,Regulation,BAL,Baltimore Ravens,North,AFC,ARI,Arizona Cardinals,West,NFC,17,9
2019,2,Regular season,4,Regulation,BAL,Baltimore Ravens,North,AFC,ARI,Arizona Cardinals,West,NFC,23,17
2019,2,Regular season,1,Regulation,NYG,New York Giants,East,NFC,BUF,Buffalo Bills,East,AFC,7,7
2019,2,Regular season,2,Regulation,NYG,New York Giants,East,NFC,BUF,Buffalo Bills,East,AFC,7,21
2019,2,Regular season,3,Regulation,NYG,New York Giants,East,NFC,BUF,Buffalo Bills,East,AFC,7,21
2019,2,Regular season,4,Regulation,NYG,New York Giants,East,NFC,BUF,Buffalo Bills,East,AFC,14,28
2019,2,Regular season,1,Regulation,DEN,Denver Broncos,West,AFC,CHI,Chicago Bears,North,NFC,3,0
2019,2,Regular season,2,Regulation,DEN,Denver Broncos,West,AFC,CHI,Chicago Bears,North,NFC,3,6
2019,2,Regular season,3,Regulation,DEN,Denver Broncos,West,AFC,CHI,Chicago Bears,North,NFC,3,13
2019,2,Regular season,4,Regulation,DEN,Denver Broncos,West,AFC,CHI,Chicago Bears,North,NFC,14,16
2019,2,Regular season,1,Regulation,NYJ,New York Jets,East,AFC,CLE,Cleveland Browns,North,AFC,0,6
2019,2,Regular season,2,Regulation,NYJ,New York Jets,East,AFC,CLE,Cleveland Browns,North,AFC,3,16
2019,2,Regular season,3,Regulation,NYJ,New York Jets,East,AFC,CLE,Cleveland Browns,North,AFC,3,23
2019,2,Regular season,4,Regulation,NYJ,New York Jets,East,AFC,CLE,Cleveland Browns,North,AFC,3,23
2019,2,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,0,0
2019,2,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,7,14
2019,2,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,14,21
2019,2,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,DAL,Dallas Cowboys,East,NFC,21,31
2019,2,Regular season,1,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,0,7
2019,2,Regular season,2,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,7,13
2019,2,Regular season,3,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,17,13
2019,2,Regular season,4,Regulation,TEN,Tennesse Titans,South,AFC,IND,Indianapolis Colts,South,AFC,17,19
2019,2,Regular season,1,Regulation,HOU,Houston Texans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,3,0
2019,2,Regular season,2,Regulation,HOU,Houston Texans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,6,3
2019,2,Regular season,3,Regulation,HOU,Houston Texans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,6,3
2019,2,Regular season,4,Regulation,HOU,Houston Texans,South,AFC,JAX,Jacksonville Jaguars,South,AFC,13,12
2019,2,Regular season,1,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,10,0
2019,2,Regular season,2,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,10,28
2019,2,Regular season,3,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,10,28
2019,2,Regular season,4,Regulation,LV,Las Vegas Raiders,West,AFC,KC,Kansas City Chiefs,West,AFC,10,28
2019,2,Regular season,1,Regulation,DET,Detroit Lions,North,NFC,LAC,Los Angeles Chargers,West,AFC,6,7
2019,2,Regular season,2,Regulation,DET,Detroit Lions,North,NFC,LAC,Los Angeles Chargers,West,AFC,6,10
2019,2,Regular season,3,Regulation,DET,Detroit Lions,North,NFC,LAC,Los Angeles Chargers,West,AFC,6,10
2019,2,Regular season,4,Regulation,DET,Detroit Lions,North,NFC,LAC,Los Angeles Chargers,West,AFC,13,10
2019,2,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,14,0
2019,2,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,21,10
2019,2,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,21,16
2019,2,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,MIN,Minnesota Vikings,North,NFC,21,16
2019,2,Regular season,1,Regulation,MIA,Miami Dolphins,East,AFC,NE,New England Patriots,East,AFC,0,7
2019,2,Regular season,2,Regulation,MIA,Miami Dolphins,East,AFC,NE,New England Patriots,East,AFC,0,13
2019,2,Regular season,3,Regulation,MIA,Miami Dolphins,East,AFC,NE,New England Patriots,East,AFC,0,23
2019,2,Regular season,4,Regulation,MIA,Miami Dolphins,East,AFC,NE,New England Patriots,East,AFC,0,43
2019,2,Regular season,1,Regulation,LA,Los Angeles Rams,West,NFC,NO,New Orleans Saints,South,NFC,3,0
2019,2,Regular season,2,Regulation,LA,Los Angeles Rams,West,NFC,NO,New Orleans Saints,South,NFC,6,3
2019,2,Regular season,3,Regulation,LA,Los Angeles Rams,West,NFC,NO,New Orleans Saints,South,NFC,20,6
2019,2,Regular season,4,Regulation,LA,Los Angeles Rams,West,NFC,NO,New Orleans Saints,South,NFC,27,9
2019,2,Regular season,1,Regulation,ATL,Atlanta Falcons,South,NFC,PHI,Philadelphia Eagles,East,NFC,3,0
2019,2,Regular season,2,Regulation,ATL,Atlanta Falcons,South,NFC,PHI,Philadelphia Eagles,East,NFC,10,6
2019,2,Regular season,3,Regulation,ATL,Atlanta Falcons,South,NFC,PHI,Philadelphia Eagles,East,NFC,17,12
2019,2,Regular season,4,Regulation,ATL,Atlanta Falcons,South,NFC,PHI,Philadelphia Eagles,East,NFC,24,20
2019,2,Regular season,1,Regulation,PIT,Pittsburgh Steelers,North,AFC,SEA,Seattle Seahawks,West,NFC,0,0
2019,2,Regular season,2,Regulation,PIT,Pittsburgh Steelers,North,AFC,SEA,Seattle Seahawks,West,NFC,10,7
2019,2,Regular season,3,Regulation,PIT,Pittsburgh Steelers,North,AFC,SEA,Seattle Seahawks,West,NFC,13,21
2019,2,Regular season,4,Regulation,PIT,Pittsburgh Steelers,North,AFC,SEA,Seattle Seahawks,West,NFC,26,28
2019,2,Regular season,1,Regulation,CIN,Cincinnati Bengals,North,AFC,SF,San Francisco 49ers,West,NFC,7,14
2019,2,Regular season,2,Regulation,CIN,Cincinnati Bengals,North,AFC,SF,San Francisco 49ers,West,NFC,10,24
2019,2,Regular season,3,Regulation,CIN,Cincinnati Bengals,North,AFC,SF,San Francisco 49ers,West,NFC,10,34
2019,2,Regular season,4,Regulation,CIN,Cincinnati Bengals,North,AFC,SF,San Francisco 49ers,West,NFC,17,41
2019,2,Regular season,1,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,3,3
2019,2,Regular season,2,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,9,10
2019,2,Regular season,3,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,12,17
2019,2,Regular season,4,Regulation,CAR,Carolina Panthers,South,NFC,TB,Tampa Bay Buccaneers,South,NFC,14,20
2019,3,Regular season,1,Regulation,IND,Indianapolis Colts,South,AFC,ATL,Atlanta Falcons,South,NFC,10,0
2019,3,Regular season,2,Regulation,IND,Indianapolis Colts,South,AFC,ATL,Atlanta Falcons,South,NFC,20,3
2019,3,Regular season,3,Regulation,IND,Indianapolis Colts,South,AFC,ATL,Atlanta Falcons,South,NFC,20,10
2019,3,Regular season,4,Regulation,IND,Indianapolis Colts,South,AFC,ATL,Atlanta Falcons,South,NFC,27,24
2019,3,Regular season,1,Regulation,KC,Kansas City Chiefs,West,AFC,BAL,Baltimore Ravens,North,AFC,0,6
2019,3,Regular season,2,Regulation,KC,Kansas City Chiefs,West,AFC,BAL,Baltimore Ravens,North,AFC,23,6
2019,3,Regular season,3,Regulation,KC,Kansas City Chiefs,West,AFC,BAL,Baltimore Ravens,North,AFC,30,13
2019,3,Regular season,4,Regulation,KC,Kansas City Chiefs,West,AFC,BAL,Baltimore Ravens,North,AFC,33,28
2019,3,Regular season,1,Regulation,ARI,Arizona Cardinals,West,NFC,CAR,Carolina Panthers,South,NFC,7,0
2019,3,Regular season,2,Regulation,ARI,Arizona Cardinals,West,NFC,CAR,Carolina Panthers,South,NFC,10,14
2019,3,Regular season,3,Regulation,ARI,Arizona Cardinals,West,NFC,CAR,Carolina Panthers,South,NFC,20,28
2019,3,Regular season,4,Regulation,ARI,Arizona Cardinals,West,NFC,CAR,Carolina Panthers,South,NFC,20,38
2019,3,Regular season,1,Regulation,WAS,Washington Commanders,East,NFC,CHI,Chicago Bears,North,NFC,0,7
2019,3,Regular season,2,Regulation,WAS,Washington Commanders,East,NFC,CHI,Chicago Bears,North,NFC,3,28
2019,3,Regular season,3,Regulation,WAS,Washington Commanders,East,NFC,CHI,Chicago Bears,North,NFC,9,28
2019,3,Regular season,4,Regulation,WAS,Washington Commanders,East,NFC,CHI,Chicago Bears,North,NFC,15,31
2019,3,Regular season,1,Regulation,BUF,Buffalo Bills,East,AFC,CIN,Cincinnati Bengals,North,AFC,8,0
2019,3,Regular season,2,Regulation,BUF,Buffalo Bills,East,AFC,CIN,Cincinnati Bengals,North,AFC,14,0
2019,3,Regular season,3,Regulation,BUF,Buffalo Bills,East,AFC,CIN,Cincinnati Bengals,North,AFC,14,7
2019,3,Regular season,4,Regulation,BUF,Buffalo Bills,East,AFC,CIN,Cincinnati Bengals,North,AFC,21,17
2019,3,Regular season,1,Regulation,GB,Green Bay Packers,North,NFC,DEN,Denver Broncos,West,AFC,7,0
2019,3,Regular season,2,Regulation,GB,Green Bay Packers,North,NFC,DEN,Denver Broncos,West,AFC,17,10
2019,3,Regular season,3,Regulation,GB,Green Bay Packers,North,NFC,DEN,Denver Broncos,West,AFC,24,16
2019,3,Regular season,4,Regulation,GB,Green Bay Packers,North,NFC,DEN,Denver Broncos,West,AFC,27,16
2019,3,Regular season,1,Regulation,PHI,Philadelphia Eagles,East,NFC,DET,Detroit Lions,North,NFC,10,7
2019,3,Regular season,2,Regulation,PHI,Philadelphia Eagles,East,NFC,DET,Detroit Lions,North,NFC,10,20
